"OTUID"	"WM13"	"WM14"	"WM15"	"WM16"	"WM20"	"WM21"	"WM22"	"WM23"	"WM24"	"WM25"	"WM26"	"WM27"	"WM28"	"WM29"	"WM30"	"WM43"	"WM44"	"WM45"	"WM46"	"WM48"	"WM49"	"WM50"	"WM51"	"WM52"	"WM53"	"WM55"	"WM56"	"WM57"	"WM58"	"WM60"
"aa596c592741eeacb18a1be9d9809421"	6	9	3	4	8	7	6	3	0	0	1	0	0	0	0	4	0	2	0	3	0	0	0	0	0	0	0	2	0	0
"e6b89c664b54c6d6d0f099f02d1ca5bf"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b8031accb4ae3f745490392dccb28e8e"	0	0	0	0	0	0	0	0	0	1	0	0	3	0	7	0	4	3	0	0	21	16	17	41	7	31	18	73	143	16
"d614fb1afde4b501d76f469f0d22fd48"	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"feca81608d40d4355739d8e8089eb931"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"2a7f7d62da5472efc7e9c24fa1f8f01b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
"436cce56782cff6025676a52ff2ed723"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	4	0	0	0	2	0	0	0
"4e84dd3a79acf8a3f4a7f918508027ae"	0	3	0	2	1	1	2	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	1	0	0	0	1	0
"ac61c7a259c8301e18f0c9016ca44ed8"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0
"0e912b75034758941362d58697e151f3"	22	36	5	28	19	9	0	1	39	60	79	53	52	97	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"55b39db01703418ba8c30b7ad16627e4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	1	3	19	2	3	5	21	0
"7f559424f729b546f1e1da3531ffdae3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	2	0
"2445565c26e81c2bc86517a79d4eaf5c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	1	0	0	0	3	0	0	0
"bf0110d6b56838728a8475319172aa37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	8	2	1	14	14	5	8	8	1
"f11def4b18a2f92b89553ebc2fca366b"	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b35980a0fd84b929c45f3506a0665329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"b6c569285bd62f68cb2afeae5699a637"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0
"dace8858ecac5cd565b9d0d32f6d47a3"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
"344ee7fe8c59a57a957b3948c0a0b6a2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"bd00ee15500bd9d7570381d23f823ce7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"0c9d737243cd78d4869e1df7cf29443a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0
"c26ace716180151155774134f7118280"	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	9	0	0	1	0	0	0	0
"4d0e8f07c9a724da3e9c88148e23680c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	2	0	0
"2981d596de40e6fb180fb727e7d14015"	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3021a1ef8b0a8a11446d9765b6fbf1ef"	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0
"3632160a13c6a96c51fa8c09853ccc8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"a7413890c2c1b04a6f3beade983863a0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	1
"f97e8fe1469a6c84f2a7c7b9801e85b0"	0	0	0	0	0	0	0	0	0	1	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3d5a1a864b0e678c41877dfc2068d0c5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	2
"a198c2133f25b5968020921e901e1e26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0
"66b284bbfe17390d2aa5a0becde7292a"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0
"9d25beaad634744cb1b7c0f761d22c50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0
"8ec8e76ac02b94e4026fed0669e4449e"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	1	2	1	0	0	0	1	5	0	2
"3251bec109345ac48145f89a5fea52b5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	5	0	2	34	14	0	0	1	0
"e502ff4ea3bfa68af9bc454086e274f8"	6	0	0	0	0	0	1	0	1	0	1	0	0	4	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"936874e1e32c3fc8e627a5625b3d2471"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	5	2	1	0	0	0	0	0	0	0	0
"839ebd85cdc83b78ffde73d710713046"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	1	2	0	2	10	2	7	9	6	1	3	5	3
"fffc42a8778872c5bb924f574c881182"	3	2	0	1	4	2	3	1	1	2	3	10	4	5	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"2696ce28716b69163008925ff8263bd3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	3	0	0	0	3	7	5	0
"7a7c8b9ec204fc35b795ac0de6272312"	0	0	0	0	1	0	0	0	4	9	2	0	3	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8e32f1e1cf4ce0f5700196a853e8f3f2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0
"1d0c86441559bb25d90578c8ede35ff0"	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"c1abcbdb5b965aab896cc0bef77d06fa"	2	0	1	3	0	0	0	0	0	0	1	0	0	0	0	1	0	4	2	1	0	0	0	0	0	0	1	2	2	2
"14f817f6cab5207c01b3748296bdc4b2"	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"85521524b3bb2ef044c2e3a305e48060"	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1
"d9a3e5e9641e1603856ac2929effd345"	0	0	0	0	2	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"bb7ec3ba727f8ef8593ac2e90414fd0f"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
"6dc0f1f32aaa7e84b77ec64be0c60042"	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
"f66bdfd2aeab550b660d0c0956fccc71"	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"74e1ee194f6eee39d196e12b5e48b0c4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
"c33287c9fdc21ee55a6e33bdc039412d"	0	0	0	0	0	0	0	0	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9bed6972fa8b623dc9068706c680a8d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0
"f6e622830a201e7a0080f569b1655139"	8	3	11	4	0	4	4	1	0	0	0	0	0	0	0	2	7	2	1	2	0	1	0	1	4	0	1	1	0	6
"607a62920ca72d1ee98f4004c29c98ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	3	0	0	0	3	1
"008b8217df0d80efad471868aca6114c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	5	3	2
"346be885f6a6d70f7ef1ac26a8a54ca2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	7	14	2	20	13	8	3	1	20	5
"50542bae410cdb86512df8556578f74f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0
"6cb0efb73353a30a682c7ac181e8f189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"ab823fc801226992fa87494eb2c5ca3f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	2	1	4	1	0	4	0	0	0	0	0	0	0
"8b68e8d6771b244bc7df98d2a6604e4e"	0	0	0	0	0	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e510bbd5e0d104b4d129502759010164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"7dc7838f599721f57801ec1e6e33184c"	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
"904541326d5976668d08869219a582d5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	2
"6963f60bd8b68861e2ba29837a60868b"	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	1	0	0
"fa48246eb191772dcc64a34d96a037f1"	30	21	19	40	1	4	10	20	0	0	2	0	0	0	0	37	41	34	47	75	4	6	5	5	7	2	5	22	8	13
"1d31c97f0de1992b9ee9d5a7ccfa4616"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"2045d720ddbdf415bbd2b4a6f5978eac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	1	0	0	1	0	0	0	0
"fb7cb58413874f12f6c28cfc2e84ccd2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
"a2b33deff9bba8adaf9539897475a0dd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	3	29	7	13	0	1	14	12
"fe87f037ac03aebb06d760cdf2656e3b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0
"f7888abaf7ac1fd3ba6023d82a46fef8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	5	0	4	0
"13f1d1c96736999c42c19e98b97acaec"	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	13	2	0	2	2	4	0	0	9	9	0	1
"a8ae1ec6db6c112b922a8a86a80cca45"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"6677a6b37d22d83158ce1942cd1b6191"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0
"014c9afcc48297ef6955378e3a1a43b4"	12	15	13	15	7	8	8	14	4	1	15	2	0	11	0	20	5	5	12	8	0	4	3	1	2	2	2	2	3	3
"a02bcb35f74356a150ce2abbc4f3ba50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"08d4c337d0a870b54b708a6474b06af4"	1	43	0	0	2	0	0	0	3	0	2	5	1	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"cbd1990e72a781812cbc9194bf44f432"	0	0	0	0	0	3	2	12	0	0	0	0	0	2	0	0	0	0	0	0	2	0	5	3	0	0	2	2	1	1
"2a446673614479d1c5654741d750ed1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"79387444bf074b67d34bf79ac95aa42f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	9	0	1	0	1	0	0	0
"21f05bbd1336ce53e8ed256cf1239ee1"	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	2	0	0	0	2	1
"0aa7e27b99dbb9008f19176d40c15c99"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	3	7	0	0	0	1	0
"81afa40b9ae07808ef4fb2062faeb5b0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	11	20	12	0	0	0	0	0
"a3f71eac643a3b95908dec8ae2dcca64"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0
"2b82a6a62b6367cfed7c2f99de562432"	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
"2a50d28acbfba0ad38bfc6f20a2b5011"	0	0	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"21b5733caed4dbbbdc7c74f4dc0811f4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	1
"a9e9c2911e347acf1b0a31bcfede53a1"	0	17	13	9	16	27	17	13	9	0	9	3	7	6	4	9	0	4	0	0	0	0	0	0	0	0	3	6	5	3
"2a4e104a8318ffcaa820b5560b8fe81a"	0	2	0	0	2	4	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"cb7520c010a5d48e33aae03eaacbc03b"	1	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f2f4781a33b2d9d9e45a1733d2c9a3a9"	1	2	5	3	3	0	0	4	1	3	7	1	1	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0
"96502fbfd41ae2777fb12f4c783afdaf"	2	0	0	3	6	0	0	0	3	1	4	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"88ff964639135031978c516d4d14740a"	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d5ad77a137c39dcf2da68af20a83c5a1"	0	0	2	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"855f30a710d5b50e56da2fbf7939338a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0
"38265e78c01ee2bf55ef28b6f6428a95"	1	5	4	3	2	3	3	6	0	0	5	0	0	2	0	0	1	2	1	3	4	0	0	1	0	0	0	0	0	0
"d9bb0e935fc5ea10055d43e1fa361502"	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0
"bf18dad6d2b7b1558ae2bd8377127adc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0
"a48db97e54b28f1c44e703a69618d4e0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"17d0244cd897bd0130aa9c4ba585ba30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
"ed445b31da01109ad000858487bf8379"	0	0	0	1	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2f0167441649bb854a517b340324f09d"	0	0	0	0	0	0	0	0	14	0	0	15	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fd8dc9b53bb526290be85bfccfb76c86"	0	2	4	0	0	12	8	0	0	0	0	0	0	0	0	0	0	2	8	1	2	0	1	3	0	0	0	2	0	0
"2df7b2c4219f3c330a2a98da889e612c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
"1d5e2d477efef1cf4c36a2512f70a802"	2	3	2	3	9	5	8	1	4	2	3	7	5	4	2	2	2	2	4	0	0	0	0	0	0	0	0	1	0	1
"2e0acf7543a97e88289192bb1de6e867"	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	0	5
"e55052f87b164f46fd9558525750a229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"8832aea72b50c77a6b94513a8f66c48a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	28	2
"d3defd3283b75d5a92ac5457e3d3ccce"	0	0	0	0	3	5	3	16	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"81a3632687b7aa07c39e32dcee6bf586"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
"37d193685d39a5384078cd8b69abb309"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"b605105edc3743365226a188fff72aea"	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"437411c930231815c3a3a1ce12c106ea"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
"458d935733e37564c55af46efa2f24ea"	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"471e027ac13fb8a1a5d661e51960ed73"	3	0	0	0	2	2	0	6	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2
"3cbed9f57627a3989c61f9cfc3fb7af6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"1af1ab4b9d3d277709974e2db765c074"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	2	11
"5fad1f388838b6c285c512edd10efa93"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	1	2	0	0	10	2	0	0	0	84	3	0	8	4
"d91a0758a784b668431cd24ea7389869"	3	2	0	3	0	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"e1b3f9711509bc623cd06d7cb9d80500"	0	0	0	0	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"48b98a1ea8df948ab75c80ad3c925b08"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	0	0	0	0	2	3	2
"6d031607fdb2b3c440b55489afa54974"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	0	0	0	1	0	0	0
"17148b652bd4daecd3b995801ad6c35e"	0	0	0	0	0	0	0	0	1	5	0	1	2	2	2	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0
"f99ec92856fca3d6b24173640bd36f6b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0
"609cddb3aa4bd1aca8d791c40ed66e9d"	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"de5ea9219e6847b377aa7854b4cdf4f7"	0	0	0	0	1	4	3	3	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	4	0	0
"5dced34dd66db97fba9d0819e5cfbbc4"	12	18	5	14	5	12	5	4	0	0	1	0	0	1	0	15	19	10	15	20	16	3	6	12	9	0	7	8	0	10
"a75d1b2bd7ce291d77c6ea1744825a9c"	0	0	0	0	2	0	0	1	0	0	1	0	0	2	4	2	0	0	4	3	0	0	0	0	0	0	0	1	0	3
"1453f4799ce32809ef596157a4f7e154"	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"075a736075a5b2395411b1515dc5e039"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"cf5f61e6c86190328d425a77b5bd0ead"	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"e424a81d3f815d81ee47c3ee97703484"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	2	0	4	6
"fc16fa993929319ae828986410e2bff5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"bf8e47d234b46fa05fae3888f021d258"	0	9	0	4	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e19d854be20744499600ba555d34d8e3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"00c0732cec3aadb296f6b4a506b93214"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"2d8a0bd15395aede3c134306a84bd1bb"	2	2	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	6	0	1
"3773ad168e2af02f88e39790802915df"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	8	5	6	4	2	0	8	10	6	5
"cd2d713b463118bda441eb1da890c012"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
"3eb28922a729140be07a048c41aab6a8"	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	5	1	1	5	0	0	2	0	2	0	0	0	0	0
"d97ccb89fea4db8ac11d8bb6cc7cab56"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"08b6935043166bf21f0db15f108626a0"	0	0	0	0	3	0	2	3	0	0	0	0	0	0	0	5	10	19	2	5	0	13	5	15	2	0	2	0	0	0
"9952156001c98244632328e3eae6d74e"	0	0	0	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7cc5ddf14e9a1067b2b64e0a8f2acb8c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"5ff6ccb99e17524b9656dc3e7915398a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	1	0	3	0	0	0
"b23ea34e9a5c6709f8f58e7aa6dbdc2f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	4	0	0	0	1	0	1	0	0	1	0	0	0
"0deadb88ed51f57b5407a1bee25c12be"	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19	17	8	1	0	3	0	0	0	0	5	0	6
"1b0fe410fa8540b8a860e36578853316"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	14	3	3
"668e09355508aa5e8760c0872bbd35f0"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"54c300ce6eb86f5a146eb2cc5ef79afb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"014b2c05b21819b695b286bb2ceb7fb3"	0	0	0	5	0	0	1	1	0	0	2	0	0	0	0	2	2	0	3	1	2	0	0	3	0	0	0	2	0	0
"ed6e497fdd79ef4a0c2db5ddfce16fc6"	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"e859fae442222f5cdb0d8194454786b3"	4	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0
"6f78235def8ee3e47dddb3dd599168ce"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4e37860c1b3a770eadb84fb1bd0a9bf8"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9dd355d23f9c4325b2d078ed18925fdc"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	2	2	6	1	3	0	1	1	6	10	2	2
"212db9dda142825b675b7e9877f71382"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	1	3	4	7	4	12	0	7	0	0	4
"938a1d23ea2150afb7e0a7457747d3d9"	0	1	0	1	0	0	0	0	4	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7fae626c37b8803903675950a6eb72a0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	0	2	0	0	0
"0899238de0488906f9609d5ab4d3eb6d"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0	0	2	0	0	2	4	0	1
"f9a9aa985642884832cab980ff4bb020"	0	0	2	0	1	1	2	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b76f8333b2b4a226481b25281a338403"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
"367b05251e2782dacc4b2bbcf90ed763"	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cb99cc4f74e7e4b5e5f5cf8e9ffd6f8b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
